paragraph,image,is_code,category,section,title,url,video_urls
Una vez hayas seleccionado la localización de tu punto de cronometraje la aplicación intentará conectar con el lector automáticamente.,https://timingsense.com/wp-content/uploads/2018/09/45-conexion-con-el-lector.png,False,TSPortable,Uso de la APP,Conexión con el lector,https://wiki.timingsense.com/hc/es/articles/10469910306717-Conexi%C3%B3n-con-el-lector,[]
Si no consigue establecer conexión o si es la primera vez que realizas esta conexión tendrás que seleccionar el lector de la lista de dispositivos vinculados que te aparecerá en la pantalla.,https://timingsense.com/wp-content/uploads/2018/09/45.2-conexion-con-el-lector.png,False,TSPortable,Uso de la APP,Conexión con el lector,https://wiki.timingsense.com/hc/es/articles/10469910306717-Conexi%C3%B3n-con-el-lector,[]
❗❗La conexión entre el teléfono móvil y el lector se realiza a través de bluetooth. Ten en cuenta que los dos dispositivos deben estar lo suficientemente cerca como para que se realice esta conexión.,,False,TSPortable,Uso de la APP,Conexión con el lector,https://wiki.timingsense.com/hc/es/articles/10469910306717-Conexi%C3%B3n-con-el-lector,[]
"Una vez hayas establecido conexión con el lector aparecerá la pantalla de cronometraje en verde con la palabra “Cronometrando”, que indica la correcta conexión entre el lector y el móvil.",,False,TSPortable,Uso de la APP,Conexión con el lector,https://wiki.timingsense.com/hc/es/articles/10469910306717-Conexi%C3%B3n-con-el-lector,[]
La pantalla se mantendrá en verde siempre que haya conexión entre el lector y el móvil.,,False,TSPortable,Uso de la APP,Conexión con el lector,https://wiki.timingsense.com/hc/es/articles/10469910306717-Conexi%C3%B3n-con-el-lector,[]
💡Puedes cronometrar con la pantalla del móvil bloqueada y así optimizar el uso de la batería.,https://timingsense.com/wp-content/uploads/2018/09/45.3-conexion-con-el-lector.png,False,TSPortable,Uso de la APP,Conexión con el lector,https://wiki.timingsense.com/hc/es/articles/10469910306717-Conexi%C3%B3n-con-el-lector,[]
"❗❗En caso de desconexión, el dispositivo intentará automáticamente volver a reconectar con el lector. En el caso de que no pueda, aparecerá un botón de “Reconectar lector”. Al pulsar sobre el mismo, aparecerá un listado de lectores a los que conectarte.",,False,TSPortable,Uso de la APP,Conexión con el lector,https://wiki.timingsense.com/hc/es/articles/10469910306717-Conexi%C3%B3n-con-el-lector,[]
Una vez hayas iniciado sesión te aparecerá en la pantalla el listado de carreras que tienes creadas en Sportmaniacs.,,False,TSPortable,Uso de la APP,Conexión a través de cloud a una carrera ya creada,https://wiki.timingsense.com/hc/es/articles/9736058353437-Conexi%C3%B3n-a-trav%C3%A9s-de-cloud-a-una-carrera-ya-creada,[]
Escoge la carrera que vas a cronometrar en el listado “Carreras”. · Escoge el punto de cronometraje en el que vas a cronometrar con TSPortable en el listado “Localizaciones”.,https://timingsense.com/wp-content/uploads/2018/09/43-conexion-a-traves-de-cloud-a-una-carrera-ya-creada.png,False,TSPortable,Uso de la APP,Conexión a través de cloud a una carrera ya creada,https://wiki.timingsense.com/hc/es/articles/9736058353437-Conexi%C3%B3n-a-trav%C3%A9s-de-cloud-a-una-carrera-ya-creada,[]
,https://timingsense.com/wp-content/uploads/2018/09/43.2-conexion-a-traves-de-cloud-a-una-carrera-ya-creada.png,False,TSPortable,Uso de la APP,Conexión a través de cloud a una carrera ya creada,https://wiki.timingsense.com/hc/es/articles/9736058353437-Conexi%C3%B3n-a-trav%C3%A9s-de-cloud-a-una-carrera-ya-creada,[]
Una vez hayas seleccionado la localización la App se conectará con el lector automáticamente y podrás empezar a cronometrar. Si no puede o no se ha conectado ninguna vez tendrás que seleccionarlo en el lista.,,False,TSPortable,Uso de la APP,Conexión a través de cloud a una carrera ya creada,https://wiki.timingsense.com/hc/es/articles/9736058353437-Conexi%C3%B3n-a-trav%C3%A9s-de-cloud-a-una-carrera-ya-creada,[]
Si la carrera no está creada en Sportmaniacs puedes crearla directamente a través de la App.,,False,TSPortable,Uso de la APP,Creación de una carrera desde la App de TSPortable,https://wiki.timingsense.com/hc/es/articles/10469769503645-Creaci%C3%B3n-de-una-carrera-desde-la-App-de-TSPortable,[]
"❗❗Si creas la carrera manualmente desde la App las lecturas no se enviarán a TSCloud ni serán visibles en TSConnector, aunque sí se almacenarán en el teléfono.",,False,TSPortable,Uso de la APP,Creación de una carrera desde la App de TSPortable,https://wiki.timingsense.com/hc/es/articles/10469769503645-Creaci%C3%B3n-de-una-carrera-desde-la-App-de-TSPortable,[]
❗❗Asegúrate de que tu lector RFID está encendido apretando el gatillo.,,False,TSPortable,Uso de la APP,Creación de una carrera desde la App de TSPortable,https://wiki.timingsense.com/hc/es/articles/10469769503645-Creaci%C3%B3n-de-una-carrera-desde-la-App-de-TSPortable,[]
"Pulsa el botón “+”, en la esquina inferior derecha de la pantalla de inicio. · Completa la información que aparece en la pantalla:Nombre de la carreraPunto de acceso: punto de cronometraje en el que se va a utilizar TSPortable.Fecha de inicio: fecha de inicio de la carrera.Fecha de finalización: fecha de finalización de la carrera. · Nombre de la carrera · Punto de acceso: punto de cronometraje en el que se va a utilizar TSPortable. · Fecha de inicio: fecha de inicio de la carrera. · Fecha de finalización: fecha de finalización de la carrera. · Pulsa sobre “Añadir carrera”. · Selecciona la localización que has configurado previamente en el paso2al completar el campo “Punto de acceso”.",https://timingsense.com/wp-content/uploads/2018/09/44.1.creacion-de-una-carrera-desde-la-app.png,False,TSPortable,Uso de la APP,Creación de una carrera desde la App de TSPortable,https://wiki.timingsense.com/hc/es/articles/10469769503645-Creaci%C3%B3n-de-una-carrera-desde-la-App-de-TSPortable,[]
Nombre de la carrera · Punto de acceso: punto de cronometraje en el que se va a utilizar TSPortable. · Fecha de inicio: fecha de inicio de la carrera. · Fecha de finalización: fecha de finalización de la carrera.,https://timingsense.com/wp-content/uploads/2018/09/44.2-creacion-de-una-carrera-desde-la-app.png,False,TSPortable,Uso de la APP,Creación de una carrera desde la App de TSPortable,https://wiki.timingsense.com/hc/es/articles/10469769503645-Creaci%C3%B3n-de-una-carrera-desde-la-App-de-TSPortable,[]
,https://timingsense.com/wp-content/uploads/2018/09/44.4-creacion-de-una-carrera-desde-la-app.png,False,TSPortable,Uso de la APP,Creación de una carrera desde la App de TSPortable,https://wiki.timingsense.com/hc/es/articles/10469769503645-Creaci%C3%B3n-de-una-carrera-desde-la-App-de-TSPortable,[]
Una vez hayas seleccionado la localización la App se conectará con el lector automáticamente y podrás empezar a cronometrar. Si no puede o no se ha conectado ninguna vez tendrás que seleccionarlo en el lista.,,False,TSPortable,Uso de la APP,Creación de una carrera desde la App de TSPortable,https://wiki.timingsense.com/hc/es/articles/10469769503645-Creaci%C3%B3n-de-una-carrera-desde-la-App-de-TSPortable,[]
Al abrir la App de TSPortable podrás iniciar sesión con tu usuario y contraseña de Sportmaniacs.,https://wiki.timingsense.com/hc/article_attachments/25213113643293,False,TSPortable,Uso de la APP,Inicio de sesión,https://wiki.timingsense.com/hc/es/articles/9735993969053-Inicio-de-sesi%C3%B3n,[]
💡 Si es la primera vez que utilizas la App en ese móvil deberás validar tu licencia.,,False,TSPortable,Uso de la APP,Inicio de sesión,https://wiki.timingsense.com/hc/es/articles/9735993969053-Inicio-de-sesi%C3%B3n,[]
La aplicación te solicitará diferentes permisos necesarios para funcionar.,,False,TSPortable,Uso de la APP,Inicio de sesión,https://wiki.timingsense.com/hc/es/articles/9735993969053-Inicio-de-sesi%C3%B3n,[]
Permiso para conocer el estado del bluetooth del teléfono.Es necesario para poder conectarse con el lector de RFID. · Permiso para poder almacenar y leer contenido multimedia de tu teléfono.Este permiso es necesario para almacenar en el dispositivo las lecturas.,,False,TSPortable,Uso de la APP,Inicio de sesión,https://wiki.timingsense.com/hc/es/articles/9735993969053-Inicio-de-sesi%C3%B3n,[]
"Una vez hayas iniciado sesión te aparecerá en la pantalla el listado de carreras que tienes creadas en Sportmaniacs bajo el listado “Carreras”, a las cuales podrás conectarte.",https://wiki.timingsense.com/hc/article_attachments/25213067373341,False,TSPortable,Uso de la APP,Inicio de sesión,https://wiki.timingsense.com/hc/es/articles/9735993969053-Inicio-de-sesi%C3%B3n,[]
Si quieres acceder con otro usuario pulsa sobre el botón de configuración en la zona superior derecha.,,False,TSPortable,Uso de la APP,Inicio de sesión,https://wiki.timingsense.com/hc/es/articles/9735993969053-Inicio-de-sesi%C3%B3n,[]
"Se abrirá el menú de configuración, y posteriormente pulsa el botón para salir (el que tiene una flecha a hacia la derecha)",https://wiki.timingsense.com/hc/article_attachments/25213113647005,False,TSPortable,Uso de la APP,Inicio de sesión,https://wiki.timingsense.com/hc/es/articles/9735993969053-Inicio-de-sesi%C3%B3n,[]
"Una vez se haya cerrado sesión con ese usuario, se podrá cambiar el usuario de acceso.",,False,TSPortable,Uso de la APP,Inicio de sesión,https://wiki.timingsense.com/hc/es/articles/9735993969053-Inicio-de-sesi%C3%B3n,[]
Puedespausar la conexión con el lectorsiguiendo estos pasos.,,False,TSPortable,Uso de la APP,Pausa y reanudación de la conexión con el lector,https://wiki.timingsense.com/hc/es/articles/10469955551901-Pausa-y-reanudaci%C3%B3n-de-la-conexi%C3%B3n-con-el-lector,[]
"Pulsa en el icono de parar cronometraje (◼), situado en el centro de la pantalla de cronometraje en verde. · Pulsa sobre “Salir” en la pantalla emergente.",https://timingsense.com/wp-content/uploads/2018/09/46-pausa-y-reanudacion.png,False,TSPortable,Uso de la APP,Pausa y reanudación de la conexión con el lector,https://wiki.timingsense.com/hc/es/articles/10469955551901-Pausa-y-reanudaci%C3%B3n-de-la-conexi%C3%B3n-con-el-lector,[]
,https://timingsense.com/wp-content/uploads/2018/09/46.2-pausa-y-reanudacion.png,False,TSPortable,Uso de la APP,Pausa y reanudación de la conexión con el lector,https://wiki.timingsense.com/hc/es/articles/10469955551901-Pausa-y-reanudaci%C3%B3n-de-la-conexi%C3%B3n-con-el-lector,[]
Puedesreanudar la conexióncon un lector y el cronometraje desde la pantalla de “Localizaciones”.,,False,TSPortable,Uso de la APP,Pausa y reanudación de la conexión con el lector,https://wiki.timingsense.com/hc/es/articles/10469955551901-Pausa-y-reanudaci%C3%B3n-de-la-conexi%C3%B3n-con-el-lector,[]
Escoge la carrera de la que quieres reanudar el cronometraje en el listado “Carreras” de la pantalla de inicio. · Escoge el punto de cronometraje en el listado “Localizaciones”.,https://timingsense.com/wp-content/uploads/2018/09/46.3-pausa-y-reanudacion.png,False,TSPortable,Uso de la APP,Pausa y reanudación de la conexión con el lector,https://wiki.timingsense.com/hc/es/articles/10469955551901-Pausa-y-reanudaci%C3%B3n-de-la-conexi%C3%B3n-con-el-lector,[]
,https://timingsense.com/wp-content/uploads/2018/09/46.4-pausa-y-reanudacion.png,False,TSPortable,Uso de la APP,Pausa y reanudación de la conexión con el lector,https://wiki.timingsense.com/hc/es/articles/10469955551901-Pausa-y-reanudaci%C3%B3n-de-la-conexi%C3%B3n-con-el-lector,[]
"Una vez hayas reanudado la conexión con el lector aparecerá la pantalla de cronometraje en verde con la palabra “Cronometrando”, que indica la correcta conexión entre el lector y el móvil.",,False,TSPortable,Uso de la APP,Pausa y reanudación de la conexión con el lector,https://wiki.timingsense.com/hc/es/articles/10469955551901-Pausa-y-reanudaci%C3%B3n-de-la-conexi%C3%B3n-con-el-lector,[]
Puedes enviar las lecturas almacenadas en el teléfono móvil por email a través de la lista “Localizaciones”.,,False,TSPortable,Uso de la APP,Envío de lecturas por email,https://wiki.timingsense.com/hc/es/articles/10470111056029-Env%C3%ADo-de-lecturas-por-email,[]
"Escoge la carrera de la que quieres enviar las lecturas en el listado “Carreras” de la pantalla de inicio. · Haz clic sobre el botón “Ver lecturas” del punto de control del listado “Localizaciones”. · Pulsa sobre el icono del sobre, en la esquina superior derecha. · En la ventana que se desplegará en la parte inferior del móvil escoge la aplicación que quieres utilizar para realizar el envío de las lecturas (Gmail, WhatsApp, Drive…).",https://timingsense.com/wp-content/uploads/2018/10/43.1-en.png,False,TSPortable,Uso de la APP,Envío de lecturas por email,https://wiki.timingsense.com/hc/es/articles/10470111056029-Env%C3%ADo-de-lecturas-por-email,[]
,https://timingsense.com/wp-content/uploads/2018/09/47.2.png,False,TSPortable,Uso de la APP,Envío de lecturas por email,https://wiki.timingsense.com/hc/es/articles/10470111056029-Env%C3%ADo-de-lecturas-por-email,[]
,https://timingsense.com/wp-content/uploads/2018/10/48.3-en.png,False,TSPortable,Uso de la APP,Envío de lecturas por email,https://wiki.timingsense.com/hc/es/articles/10470111056029-Env%C3%ADo-de-lecturas-por-email,[]
Una vez completados estos pasos se abrirá en tu teléfono móvil la aplicación que hayas seleccionado para realizar el envío. El archivo CSV con las lecturas aparecerá adjunto.,,False,TSPortable,Uso de la APP,Envío de lecturas por email,https://wiki.timingsense.com/hc/es/articles/10470111056029-Env%C3%ADo-de-lecturas-por-email,[]
"Por seguridad, las lecturas quedan almacenadas en el teléfono. Si el teléfono está conectado a internet, estas son enviadas a TSCloud automáticamente en tiempo real.",,False,TSPortable,Uso de la APP,Almacenamiento y envío de lecturas a TSCloud,https://wiki.timingsense.com/hc/es/articles/10470048330269-Almacenamiento-y-env%C3%ADo-de-lecturas-a-TSCloud,[]
"❗❗Si creas la carrera manualmente desde la App las lecturas no se enviarán a TSCloud ni serán visibles en TSConnector, aunque sí se almacenarán en el teléfono.",,False,TSPortable,Uso de la APP,Almacenamiento y envío de lecturas a TSCloud,https://wiki.timingsense.com/hc/es/articles/10470048330269-Almacenamiento-y-env%C3%ADo-de-lecturas-a-TSCloud,[]
Puedes consultar el total de lecturas de un punto de cronometraje siguiendo estos pasos.,,False,TSPortable,Uso de la APP,Almacenamiento y envío de lecturas a TSCloud,https://wiki.timingsense.com/hc/es/articles/10470048330269-Almacenamiento-y-env%C3%ADo-de-lecturas-a-TSCloud,[]
Escoge la carrera de la que quieres enviar las lecturas en el listado “Carreras” de la pantalla de inicio. · Haz clic sobre el botón “Ver lecturas” del punto de control del listado “Localizaciones”.,https://timingsense.com/wp-content/uploads/2018/09/47.1-almacenamiento-y-envio.png,False,TSPortable,Uso de la APP,Almacenamiento y envío de lecturas a TSCloud,https://wiki.timingsense.com/hc/es/articles/10470048330269-Almacenamiento-y-env%C3%ADo-de-lecturas-a-TSCloud,[]
,https://timingsense.com/wp-content/uploads/2018/09/47.2.png,False,TSPortable,Uso de la APP,Almacenamiento y envío de lecturas a TSCloud,https://wiki.timingsense.com/hc/es/articles/10470048330269-Almacenamiento-y-env%C3%ADo-de-lecturas-a-TSCloud,[]
Si la lectura ha sido sincronizada con cloud aparecerá una nube verde. Si la sincronización no se ha realizado por falta de conexión a internet aparecerá una nube tachada.,,False,TSPortable,Uso de la APP,Almacenamiento y envío de lecturas a TSCloud,https://wiki.timingsense.com/hc/es/articles/10470048330269-Almacenamiento-y-env%C3%ADo-de-lecturas-a-TSCloud,[]
